model,model_display_name,drug,comparison_id,run_id_1,run_id_2,source_file_1,source_file_2,pairwise_similarity,similarity_method,notes,model_raw_for_mapping,model_order,replicate_definition,panel,plotted_value
GLM-4.6V,GLM-4.6V,nifedipine,01_vs_16,01_vs_16_rep01,01_vs_16_rep03,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__16-硝苯地平控释片30mg-亚宝-241001-Side-36h-750X-1__rep01/compare_report.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__16-硝苯地平控释片30mg-亚宝-241001-Side-36h-750X-1__rep03/compare_report.docx,0.047429,lexical_no_reference,BERTScore skipped because no predefined reference answer was provided; lexical similarity used.,GLM-4.6V,2,Each point is one pairwise comparison between repeated outputs from the same model.,b,pairwise_similarity
GLM-4.6V,GLM-4.6V,nifedipine,01_vs_16,01_vs_16_rep02,01_vs_16_rep03,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__16-硝苯地平控释片30mg-亚宝-241001-Side-36h-750X-1__rep02/compare_report.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__16-硝苯地平控释片30mg-亚宝-241001-Side-36h-750X-1__rep03/compare_report.docx,0.053143,lexical_no_reference,BERTScore skipped because no predefined reference answer was provided; lexical similarity used.,GLM-4.6V,2,Each point is one pairwise comparison between repeated outputs from the same model.,b,pairwise_similarity
Kimi-K2.5,Kimi-K2.5,nifedipine,01_vs_01,01_vs_01_rep02,01_vs_01_rep03,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__rep02/compare_report.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__rep03/compare_report.docx,0.014571,lexical_no_reference,BERTScore skipped because no predefined reference answer was provided; lexical similarity used.,Kimi-K2.5,3,Each point is one pairwise comparison between repeated outputs from the same model.,b,pairwise_similarity
Kimi-K2.5,Kimi-K2.5,nifedipine,01_vs_02,01_vs_02_rep02,01_vs_02_rep03,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1__rep02/compare_report.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__02-硝苯地平控释片30mg-易释-2506K003-Side-36h-750X-1__rep03/compare_report.docx,0.048872,lexical_no_reference,BERTScore skipped because no predefined reference answer was provided; lexical similarity used.,Kimi-K2.5,3,Each point is one pairwise comparison between repeated outputs from the same model.,b,pairwise_similarity
Kimi-K2.5,Kimi-K2.5,nifedipine,01_vs_06,01_vs_06_rep01,01_vs_06_rep02,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__06-硝苯地平控释片30mg-立方-2503501-Side-36h-750X-1__rep01/compare_report.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__06-硝苯地平控释片30mg-立方-2503501-Side-36h-750X-1__rep02/compare_report.docx,0.016,lexical_no_reference,BERTScore skipped because no predefined reference answer was provided; lexical similarity used.,Kimi-K2.5,3,Each point is one pairwise comparison between repeated outputs from the same model.,b,pairwise_similarity
Kimi-K2.5,Kimi-K2.5,nifedipine,01_vs_06,01_vs_06_rep01,01_vs_06_rep03,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__06-硝苯地平控释片30mg-立方-2503501-Side-36h-750X-1__rep01/compare_report.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__06-硝苯地平控释片30mg-立方-2503501-Side-36h-750X-1__rep03/compare_report.docx,0.050434,lexical_no_reference,BERTScore skipped because no predefined reference answer was provided; lexical similarity used.,Kimi-K2.5,3,Each point is one pairwise comparison between repeated outputs from the same model.,b,pairwise_similarity
Kimi-K2.5,Kimi-K2.5,nifedipine,01_vs_06,01_vs_06_rep02,01_vs_06_rep03,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__06-硝苯地平控释片30mg-立方-2503501-Side-36h-750X-1__rep02/compare_report.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__06-硝苯地平控释片30mg-立方-2503501-Side-36h-750X-1__rep03/compare_report.docx,0.054872,lexical_no_reference,BERTScore skipped because no predefined reference answer was provided; lexical similarity used.,Kimi-K2.5,3,Each point is one pairwise comparison between repeated outputs from the same model.,b,pairwise_similarity
Kimi-K2.5,Kimi-K2.5,nifedipine,01_vs_11,01_vs_11_rep02,01_vs_11_rep03,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__11-硝苯地平控释片30mg-贝奇康-2406601-Side-36h-750X-1__rep02/compare_report.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__11-硝苯地平控释片30mg-贝奇康-2406601-Side-36h-750X-1__rep03/compare_report.docx,0.048571,lexical_no_reference,BERTScore skipped because no predefined reference answer was provided; lexical similarity used.,Kimi-K2.5,3,Each point is one pairwise comparison between repeated outputs from the same model.,b,pairwise_similarity
Kimi-K2.5,Kimi-K2.5,nifedipine,01_vs_12,01_vs_12_rep01,01_vs_12_rep02,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__12-硝苯地平控释片30mg-奥赛定-0000117508-Side-36h-750X-1__rep01/compare_report.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__12-硝苯地平控释片30mg-奥赛定-0000117508-Side-36h-750X-1__rep02/compare_report.docx,0.061429,lexical_no_reference,BERTScore skipped because no predefined reference answer was provided; lexical similarity used.,Kimi-K2.5,3,Each point is one pairwise comparison between repeated outputs from the same model.,b,pairwise_similarity
Kimi-K2.5,Kimi-K2.5,nifedipine,01_vs_12,01_vs_12_rep01,01_vs_12_rep03,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__12-硝苯地平控释片30mg-奥赛定-0000117508-Side-36h-750X-1__rep01/compare_report.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__12-硝苯地平控释片30mg-奥赛定-0000117508-Side-36h-750X-1__rep03/compare_report.docx,0.107714,lexical_no_reference,BERTScore skipped because no predefined reference answer was provided; lexical similarity used.,Kimi-K2.5,3,Each point is one pairwise comparison between repeated outputs from the same model.,b,pairwise_similarity
Kimi-K2.5,Kimi-K2.5,nifedipine,01_vs_12,01_vs_12_rep02,01_vs_12_rep03,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__12-硝苯地平控释片30mg-奥赛定-0000117508-Side-36h-750X-1__rep02/compare_report.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__12-硝苯地平控释片30mg-奥赛定-0000117508-Side-36h-750X-1__rep03/compare_report.docx,0.028286,lexical_no_reference,BERTScore skipped because no predefined reference answer was provided; lexical similarity used.,Kimi-K2.5,3,Each point is one pairwise comparison between repeated outputs from the same model.,b,pairwise_similarity
Kimi-K2.5,Kimi-K2.5,nifedipine,01_vs_14,01_vs_14_rep01,01_vs_14_rep02,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__14-硝苯地平控释片30mg-赛新同-12401091-Side-36h-750X-1__rep01/compare_report.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__14-硝苯地平控释片30mg-赛新同-12401091-Side-36h-750X-1__rep02/compare_report.docx,0.021189,lexical_no_reference,BERTScore skipped because no predefined reference answer was provided; lexical similarity used.,Kimi-K2.5,3,Each point is one pairwise comparison between repeated outputs from the same model.,b,pairwise_similarity
Kimi-K2.5,Kimi-K2.5,nifedipine,01_vs_14,01_vs_14_rep01,01_vs_14_rep03,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__14-硝苯地平控释片30mg-赛新同-12401091-Side-36h-750X-1__rep01/compare_report.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__14-硝苯地平控释片30mg-赛新同-12401091-Side-36h-750X-1__rep03/compare_report.docx,0.02266,lexical_no_reference,BERTScore skipped because no predefined reference answer was provided; lexical similarity used.,Kimi-K2.5,3,Each point is one pairwise comparison between repeated outputs from the same model.,b,pairwise_similarity
Kimi-K2.5,Kimi-K2.5,nifedipine,01_vs_14,01_vs_14_rep02,01_vs_14_rep03,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__14-硝苯地平控释片30mg-赛新同-12401091-Side-36h-750X-1__rep02/compare_report.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__14-硝苯地平控释片30mg-赛新同-12401091-Side-36h-750X-1__rep03/compare_report.docx,0.050857,lexical_no_reference,BERTScore skipped because no predefined reference answer was provided; lexical similarity used.,Kimi-K2.5,3,Each point is one pairwise comparison between repeated outputs from the same model.,b,pairwise_similarity
Kimi-K2.5,Kimi-K2.5,nifedipine,01_vs_16,01_vs_16_rep01,01_vs_16_rep02,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__16-硝苯地平控释片30mg-亚宝-241001-Side-36h-750X-1__rep01/compare_report.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__16-硝苯地平控释片30mg-亚宝-241001-Side-36h-750X-1__rep02/compare_report.docx,0.018571,lexical_no_reference,BERTScore skipped because no predefined reference answer was provided; lexical similarity used.,Kimi-K2.5,3,Each point is one pairwise comparison between repeated outputs from the same model.,b,pairwise_similarity
Kimi-K2.5,Kimi-K2.5,nifedipine,01_vs_16,01_vs_16_rep01,01_vs_16_rep03,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__16-硝苯地平控释片30mg-亚宝-241001-Side-36h-750X-1__rep01/compare_report.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__16-硝苯地平控释片30mg-亚宝-241001-Side-36h-750X-1__rep03/compare_report.docx,0.046571,lexical_no_reference,BERTScore skipped because no predefined reference answer was provided; lexical similarity used.,Kimi-K2.5,3,Each point is one pairwise comparison between repeated outputs from the same model.,b,pairwise_similarity
Kimi-K2.5,Kimi-K2.5,nifedipine,01_vs_16,01_vs_16_rep02,01_vs_16_rep03,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__16-硝苯地平控释片30mg-亚宝-241001-Side-36h-750X-1__rep02/compare_report.docx,01-硝苯地平控释片30mg-拜新同-BJ86516-Side-36h-750X-1__vs__16-硝苯地平控释片30mg-亚宝-241001-Side-36h-750X-1__rep03/compare_report.docx,0.073429,lexical_no_reference,BERTScore skipped because no predefined reference answer was provided; lexical similarity used.,Kimi-K2.5,3,Each point is one pairwise comparison between repeated outputs from the same model.,b,pairwise_similarity
