"check_type","repo_path","status","original_path","copied_status","notes"
"repo_file_has_manifest_entry","processed_data/blank_formulation_projected_area_4.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/blank_formulation_projected_area_40.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/blank_formulation_projected_area_41.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/blank_formulation_projected_area_42.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/blank_formulation_projected_area_43.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/blank_formulation_projected_area_44.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/blank_formulation_projected_area_5.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/blank_formulation_projected_area_6.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/blank_formulation_projected_area_7.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/blank_formulation_projected_area_8.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/blank_formulation_projected_area_9.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig3_model_metrics.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig3_model_metrics_10.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig3_model_metrics_11.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig3_model_metrics_12.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig3_model_metrics_13.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig3_model_metrics_2.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig3_model_metrics_3.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig3_model_metrics_4.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig3_model_metrics_5.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig3_model_metrics_6.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig3_model_metrics_7.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig3_model_metrics_8.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig3_model_metrics_9.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5_uv_relative_release.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5_uv_relative_release_10.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5_uv_relative_release_11.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5_uv_relative_release_12.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5_uv_relative_release_13.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5_uv_relative_release_14.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5_uv_relative_release_15.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5_uv_relative_release_16.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5_uv_relative_release_17.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5_uv_relative_release_18.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5_uv_relative_release_19.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5_uv_relative_release_2.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5_uv_relative_release_20.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5_uv_relative_release_21.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5_uv_relative_release_22.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5_uv_relative_release_23.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5_uv_relative_release_24.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5_uv_relative_release_25.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5_uv_relative_release_26.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5_uv_relative_release_27.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5_uv_relative_release_28.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5_uv_relative_release_29.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5_uv_relative_release_3.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5_uv_relative_release_30.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5_uv_relative_release_31.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5_uv_relative_release_32.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5_uv_relative_release_4.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5_uv_relative_release_5.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5_uv_relative_release_6.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5_uv_relative_release_7.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5_uv_relative_release_8.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5_uv_relative_release_9.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5b_auc_file_level.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5b_auc_measurement_level.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5b_interval_fraction_checked.pdf","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5b_interval_fraction_checked.png","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5b_interval_fraction_checked.svg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5b_interval_fraction_checked_2.png","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5b_interval_fraction_checked_2.svg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5b_interval_fraction_corrected.pdf","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5b_interval_fraction_corrected.png","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5b_interval_fraction_corrected.svg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5b_interval_fraction_corrected_file_level.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5b_interval_fraction_corrected_summary.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5b_interval_fraction_file_sums.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5b_interval_fraction_group_sums.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5b_interval_fraction_plotting_table_checked.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5b_revised_color_assignments.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5b_technical_measurement_summary.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5b_timecourse_file_level_curves.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5b_timecourse_interval_fraction_file_level.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5b_timecourse_interval_fraction_revised.pdf","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5b_timecourse_interval_fraction_revised.png","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5b_timecourse_interval_fraction_revised.svg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5b_timecourse_interval_fraction_summary.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5b_timecourse_normalized_main.pdf","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5b_timecourse_normalized_main.png","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5b_timecourse_normalized_main.svg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5b_timecourse_normalized_main_summary.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5b_timecourse_summary.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5b_timecourse_summary_0to8h_revised.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/fig5b_timecourse_summary_revised.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_10.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_11.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_12.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_13.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_14.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_15.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_16.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_17.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_18.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_19.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_2.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_20.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_21.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_22.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_23.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_24.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_25.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_26.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_27.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_28.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_29.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_3.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_30.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_31.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_32.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_33.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_34.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_35.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_36.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_37.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_38.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_39.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_4.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_40.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_41.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_42.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_43.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_44.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_45.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_46.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_47.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_48.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_49.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_5.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_50.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_51.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_52.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_6.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_7.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_8.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/mygo_recommendation_records_9.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","processed_data/README.md","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","prompts/DIS/background_prompt.txt","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","prompts/DIS/compare_prompt.txt","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","prompts/DIS/compare_prompt_2.txt","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","prompts/DIS/fig-3_prompts.ai","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","prompts/DIS/image_analysis_prompt.txt","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","prompts/DIS/mechanism_prompt.txt","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","prompts/DIS/mechanism_prompt_2.txt","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","prompts/DIS/prompts1.txt","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","prompts/DIS/prompts1_-gemini.txt","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","prompts/DIS/prompts2.txt","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","prompts/DIS/prompts3.txt","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","prompts/MYGO/methylene_blue_rana_prompt.txt","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","prompts/MYGO/methylene_blue_soyo_prompt.txt","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","prompts/MYGO/prompts1.txt","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","prompts/MYGO/prompts1_-gemini.txt","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","prompts/MYGO/prompts2.txt","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","prompts/MYGO/prompts3.txt","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","prompts/README.md","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","README.md","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","repository_audit_report.md","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","repository_manifest.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","requirements.txt","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","scripts/constants.py","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","scripts/extract_blank_projected_area.py","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","scripts/extract_blank_projected_area_2.py","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","scripts/extract_blank_projected_area_3.py","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","scripts/extract_figure.py","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","scripts/figures_year_.enriched.jsonl.py","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","scripts/init_.py","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","scripts/io.py","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","scripts/patch_chatflow_retries.py","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","scripts/plot_fig3_model_metrics.py","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","scripts/plot_fig3_model_metrics_2.py","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","scripts/plotting.py","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","scripts/process_uv_release.py","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","scripts/process_uv_release_2.py","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","scripts/process_uv_release_3.py","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","scripts/README.md","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","scripts/restore_original_chatflow_retries.py","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","scripts/run_all.py","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","scripts/run_dpsk_ocr_batch.py","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","scripts/run_dpsk_ocr_eval_batch.py","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","scripts/stats.py","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","scripts/style.py","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/ANON/SKILL.md","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/agents/openai.yaml","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/BERT_SCORE_BY_MODEL.svg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/BERT_SCORE_BY_MODEL_2.svg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/BERT_SCORE_STATS.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/BERT_SCORE_STATS_2.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/DIFFERENT_CASES.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/DIMENSION_COVERAGE_BY_MODEL.svg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/DIMENSION_COVERAGE_BY_MODEL_2.svg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/DIMENSION_COVERAGE_BY_MODEL_3.svg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/DIMENSION_COVERAGE_BY_MODEL_4.svg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/DIMENSION_COVERAGE_BY_MODEL_5.svg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/DIMENSION_COVERAGE_BY_MODEL_6.svg","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/DRUG_PH_VERDICT_STATS.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/DRUG_PH_VERDICT_STATS_2.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/DRUG_PH_VERDICT_STATS_3.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/DRUG_PH_VERDICT_STATS_4.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/DRUG_PH_VERDICT_STATS_5.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/DRUG_PH_VERDICT_STATS_6.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/DRUG_PH_VERDICT_STATS_7.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/DRUG_PH_VERDICT_STATS_8.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/DRUG_PH_VERDICT_STATS_9.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/FILE_LEVEL_INDEX.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/FILE_LEVEL_INDEX_10.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/FILE_LEVEL_INDEX_2.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/FILE_LEVEL_INDEX_3.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/FILE_LEVEL_INDEX_4.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/FILE_LEVEL_INDEX_5.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/FILE_LEVEL_INDEX_6.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/FILE_LEVEL_INDEX_7.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/FILE_LEVEL_INDEX_8.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/FILE_LEVEL_INDEX_9.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/LABEL_TRANSLATION_MAP.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/LABEL_TRANSLATION_MAP_2.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/MANUFACTURER_CROSS_MODEL_VERDICT_MATRIX.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/MANUFACTURER_OVERALL_VERDICT_SUMMARY.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/MANUFACTURER_VERDICT_BREAKDOWN.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/MODEL_COMPARISON.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/MODEL_COMPARISON_10.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/MODEL_COMPARISON_2.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/MODEL_COMPARISON_3.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/MODEL_COMPARISON_4.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/MODEL_COMPARISON_5.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/MODEL_COMPARISON_6.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/MODEL_COMPARISON_7.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/MODEL_COMPARISON_8.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/MODEL_COMPARISON_9.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/MODEL_MANUFACTURER_VERDICT_SUMMARY.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/MODEL_RANKING_SUMMARY.csv","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/OVERALL_REPORT.md","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/OVERALL_REPORT_10.md","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/OVERALL_REPORT_2.md","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/OVERALL_REPORT_3.md","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/OVERALL_REPORT_4.md","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/OVERALL_REPORT_5.md","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/OVERALL_REPORT_6.md","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/OVERALL_REPORT_7.md","PASS","","present","Repository file has manifest entry."
"repo_file_has_manifest_entry","skills/model_output_batch_analyzer/OVERALL_REPORT_8.md","PASS","","present","Repository file has manifest entry."
